method,time,quantity,target_left,target_right,pairwise_rms
raw_tensor,0.875,state_fractional_coordinate,2,5,0.014341853559017181
raw_tensor,0.875,state_fractional_coordinate,2,6,0.018634391948580742
raw_tensor,0.875,state_fractional_coordinate,2,7,0.031479816883802414
raw_tensor,0.875,state_fractional_coordinate,3,4,0.011858104728162289
raw_tensor,0.875,state_fractional_coordinate,3,5,0.01645958423614502
raw_tensor,0.875,state_fractional_coordinate,3,6,0.02075638249516487
raw_tensor,0.875,state_fractional_coordinate,3,7,0.033510275185108185
raw_tensor,0.875,state_fractional_coordinate,4,5,0.004783370066434145
raw_tensor,0.875,state_fractional_coordinate,4,6,0.00902567245066166
raw_tensor,0.875,state_fractional_coordinate,4,7,0.021966412663459778
raw_tensor,0.875,state_fractional_coordinate,5,6,0.004314540419727564
raw_tensor,0.875,state_fractional_coordinate,5,7,0.017395952716469765
raw_tensor,0.875,state_fractional_coordinate,6,7,0.013303537853062153
raw_tensor,0.875,state_lattice_log,0,1,0.5214939713478088
raw_tensor,0.875,state_lattice_log,0,2,0.021495310589671135
raw_tensor,0.875,state_lattice_log,0,3,0.16310124099254608
raw_tensor,0.875,state_lattice_log,0,4,0.09515368938446045
raw_tensor,0.875,state_lattice_log,0,5,0.16715651750564575
raw_tensor,0.875,state_lattice_log,0,6,0.22107836604118347
raw_tensor,0.875,state_lattice_log,0,7,0.3435405492782593
raw_tensor,0.875,state_lattice_log,1,2,0.5400915145874023
raw_tensor,0.875,state_lattice_log,1,3,0.5698177218437195
raw_tensor,0.875,state_lattice_log,1,4,0.43976250290870667
raw_tensor,0.875,state_lattice_log,1,5,0.4159262776374817
raw_tensor,0.875,state_lattice_log,1,6,0.3788321614265442
raw_tensor,0.875,state_lattice_log,1,7,0.278347909450531
raw_tensor,0.875,state_lattice_log,2,3,0.15110352635383606
raw_tensor,0.875,state_lattice_log,2,4,0.11058556288480759
raw_tensor,0.875,state_lattice_log,2,5,0.18776994943618774
raw_tensor,0.875,state_lattice_log,2,6,0.2418973445892334
raw_tensor,0.875,state_lattice_log,2,7,0.3645601272583008
raw_tensor,0.875,state_lattice_log,3,4,0.17484654486179352
raw_tensor,0.875,state_lattice_log,3,5,0.3105146884918213
raw_tensor,0.875,state_lattice_log,3,6,0.3574041426181793
raw_tensor,0.875,state_lattice_log,3,7,0.45740559697151184
raw_tensor,0.875,state_lattice_log,4,5,0.15361455082893372
raw_tensor,0.875,state_lattice_log,4,6,0.19513322412967682
raw_tensor,0.875,state_lattice_log,4,7,0.29494398832321167
raw_tensor,0.875,state_lattice_log,5,6,0.05538897216320038
raw_tensor,0.875,state_lattice_log,5,7,0.1873171478509903
raw_tensor,0.875,state_lattice_log,6,7,0.13403791189193726
raw_tensor,0.875,velocity_type_logit,0,1,0.07627100497484207
raw_tensor,0.875,velocity_type_logit,0,2,0.007985670119524002
raw_tensor,0.875,velocity_type_logit,0,3,0.04478457570075989
raw_tensor,0.875,velocity_type_logit,0,4,0.04515811428427696
raw_tensor,0.875,velocity_type_logit,0,5,0.03386484459042549
raw_tensor,0.875,velocity_type_logit,0,6,0.045252904295921326
raw_tensor,0.875,velocity_type_logit,0,7,0.07593707740306854
raw_tensor,0.875,velocity_type_logit,1,2,0.07851061969995499
raw_tensor,0.875,velocity_type_logit,1,3,0.08673045784235
raw_tensor,0.875,velocity_type_logit,1,4,0.07793545722961426
raw_tensor,0.875,velocity_type_logit,1,5,0.07207956165075302
raw_tensor,0.875,velocity_type_logit,1,6,0.07364008575677872
raw_tensor,0.875,velocity_type_logit,1,7,0.08576598018407822
raw_tensor,0.875,velocity_type_logit,2,3,0.04113512113690376
raw_tensor,0.875,velocity_type_logit,2,4,0.050012048333883286
raw_tensor,0.875,velocity_type_logit,2,5,0.03802355378866196
raw_tensor,0.875,velocity_type_logit,2,6,0.049091584980487823
raw_tensor,0.875,velocity_type_logit,2,7,0.07894318550825119
raw_tensor,0.875,velocity_type_logit,3,4,0.07283904403448105
raw_tensor,0.875,velocity_type_logit,3,5,0.06783362478017807
raw_tensor,0.875,velocity_type_logit,3,6,0.07613866776227951
raw_tensor,0.875,velocity_type_logit,3,7,0.09751483052968979
raw_tensor,0.875,velocity_type_logit,4,5,0.05426397919654846
raw_tensor,0.875,velocity_type_logit,4,6,0.060091644525527954
raw_tensor,0.875,velocity_type_logit,4,7,0.07954654097557068
raw_tensor,0.875,velocity_type_logit,5,6,0.012489229440689087
raw_tensor,0.875,velocity_type_logit,5,7,0.04872412607073784
raw_tensor,0.875,velocity_type_logit,6,7,0.037187609821558
raw_tensor,0.875,velocity_fractional_coordinate,0,1,0.027690598741173744
raw_tensor,0.875,velocity_fractional_coordinate,0,2,0.0013989242725074291
raw_tensor,0.875,velocity_fractional_coordinate,0,3,0.0038112823385745287
raw_tensor,0.875,velocity_fractional_coordinate,0,4,0.004119332414120436
raw_tensor,0.875,velocity_fractional_coordinate,0,5,0.015253206714987755
raw_tensor,0.875,velocity_fractional_coordinate,0,6,0.021574031561613083
raw_tensor,0.875,velocity_fractional_coordinate,0,7,0.02723335288465023
raw_tensor,0.875,velocity_fractional_coordinate,1,2,0.026757555082440376
raw_tensor,0.875,velocity_fractional_coordinate,1,3,0.02520197071135044
raw_tensor,0.875,velocity_fractional_coordinate,1,4,0.030726879835128784
raw_tensor,0.875,velocity_fractional_coordinate,1,5,0.018084844574332237
raw_tensor,0.875,velocity_fractional_coordinate,1,6,0.006683393847197294
raw_tensor,0.875,velocity_fractional_coordinate,1,7,0.002961559919640422
raw_tensor,0.875,velocity_fractional_coordinate,2,3,0.0024164298083633184
raw_tensor,0.875,velocity_fractional_coordinate,2,4,0.005515234544873238
raw_tensor,0.875,velocity_fractional_coordinate,2,5,0.014914588071405888
raw_tensor,0.875,velocity_fractional_coordinate,2,6,0.02063662000000477
raw_tensor,0.875,velocity_fractional_coordinate,2,7,0.026391079649329185
raw_tensor,0.875,velocity_fractional_coordinate,3,4,0.00792070385068655
raw_tensor,0.875,velocity_fractional_coordinate,3,5,0.014571461826562881
raw_tensor,0.875,velocity_fractional_coordinate,3,6,0.019124984741210938
raw_tensor,0.875,velocity_fractional_coordinate,3,7,0.025016525760293007
raw_tensor,0.875,velocity_fractional_coordinate,4,5,0.01708039827644825
raw_tensor,0.875,velocity_fractional_coordinate,4,6,0.024676606059074402
raw_tensor,0.875,velocity_fractional_coordinate,4,7,0.030050121247768402
raw_tensor,0.875,velocity_fractional_coordinate,5,6,0.013293888419866562
raw_tensor,0.875,velocity_fractional_coordinate,5,7,0.017189862206578255
raw_tensor,0.875,velocity_fractional_coordinate,6,7,0.006209459155797958
raw_tensor,0.875,velocity_lattice_log,0,1,0.594070315361023
raw_tensor,0.875,velocity_lattice_log,0,2,0.02313920110464096
raw_tensor,0.875,velocity_lattice_log,0,3,0.1692759245634079
raw_tensor,0.875,velocity_lattice_log,0,4,0.11298473924398422
raw_tensor,0.875,velocity_lattice_log,0,5,0.18057122826576233
raw_tensor,0.875,velocity_lattice_log,0,6,0.2396790087223053
raw_tensor,0.875,velocity_lattice_log,0,7,0.3773684799671173
raw_tensor,0.875,velocity_lattice_log,1,2,0.6149464249610901
raw_tensor,0.875,velocity_lattice_log,1,3,0.6385003924369812
raw_tensor,0.875,velocity_lattice_log,1,4,0.5010407567024231
raw_tensor,0.875,velocity_lattice_log,1,5,0.4777275025844574
raw_tensor,0.875,velocity_lattice_log,1,6,0.43509769439697266
raw_tensor,0.875,velocity_lattice_log,1,7,0.31542453169822693
raw_tensor,0.875,velocity_lattice_log,2,3,0.1587243378162384
raw_tensor,0.875,velocity_lattice_log,2,4,0.1290004551410675
raw_tensor,0.875,velocity_lattice_log,2,5,0.2023436278104782
raw_tensor,0.875,velocity_lattice_log,2,6,0.26180243492126465
raw_tensor,0.875,velocity_lattice_log,2,7,0.4000835716724396
raw_tensor,0.875,velocity_lattice_log,3,4,0.17133286595344543
raw_tensor,0.875,velocity_lattice_log,3,5,0.32747331261634827
raw_tensor,0.875,velocity_lattice_log,3,6,0.37861111760139465
raw_tensor,0.875,velocity_lattice_log,3,7,0.490820974111557
raw_tensor,0.875,velocity_lattice_log,4,5,0.17864763736724854
raw_tensor,0.875,velocity_lattice_log,4,6,0.22167937457561493
raw_tensor,0.875,velocity_lattice_log,4,7,0.32829412817955017
raw_tensor,0.875,velocity_lattice_log,5,6,0.060816820710897446
raw_tensor,0.875,velocity_lattice_log,5,7,0.20942431688308716
raw_tensor,0.875,velocity_lattice_log,6,7,0.15099148452281952
raw_tensor,1.0,state_type_logit,0,1,0.09244373440742493
raw_tensor,1.0,state_type_logit,0,2,0.010867811739444733
raw_tensor,1.0,state_type_logit,0,3,0.0605800561606884
raw_tensor,1.0,state_type_logit,0,4,0.062149666249752045
raw_tensor,1.0,state_type_logit,0,5,0.0432821661233902
raw_tensor,1.0,state_type_logit,0,6,0.05716903135180473
raw_tensor,1.0,state_type_logit,0,7,0.09509231150150299
raw_tensor,1.0,state_type_logit,1,2,0.0947619080543518
raw_tensor,1.0,state_type_logit,1,3,0.10461580008268356
raw_tensor,1.0,state_type_logit,1,4,0.10025188326835632
raw_tensor,1.0,state_type_logit,1,5,0.08843795955181122
raw_tensor,1.0,state_type_logit,1,6,0.09041666984558105
raw_tensor,1.0,state_type_logit,1,7,0.10520773380994797
raw_tensor,1.0,state_type_logit,2,3,0.055373623967170715
raw_tensor,1.0,state_type_logit,2,4,0.06871360540390015
raw_tensor,1.0,state_type_logit,2,5,0.0482521578669548
raw_tensor,1.0,state_type_logit,2,6,0.061579350382089615
raw_tensor,1.0,state_type_logit,2,7,0.09802797436714172
raw_tensor,1.0,state_type_logit,3,4,0.10075993090867996
raw_tensor,1.0,state_type_logit,3,5,0.08910302817821503
raw_tensor,1.0,state_type_logit,3,6,0.09838121384382248
raw_tensor,1.0,state_type_logit,3,7,0.12160678207874298
raw_tensor,1.0,state_type_logit,4,5,0.07277746498584747
raw_tensor,1.0,state_type_logit,4,6,0.07935935258865356
raw_tensor,1.0,state_type_logit,4,7,0.10212146490812302
raw_tensor,1.0,state_type_logit,5,6,0.01572488620877266
raw_tensor,1.0,state_type_logit,5,7,0.06273055821657181
raw_tensor,1.0,state_type_logit,6,7,0.048463936895132065
raw_tensor,1.0,state_fractional_coordinate,0,1,0.03607812523841858
raw_tensor,1.0,state_fractional_coordinate,0,2,0.0028934089932590723
raw_tensor,1.0,state_fractional_coordinate,0,3,0.0050697410479187965
raw_tensor,1.0,state_fractional_coordinate,0,4,0.0066373697482049465
raw_tensor,1.0,state_fractional_coordinate,0,5,0.013067018240690231
raw_tensor,1.0,state_fractional_coordinate,0,6,0.018344484269618988
raw_tensor,1.0,state_fractional_coordinate,0,7,0.03192263841629028
raw_tensor,1.0,state_fractional_coordinate,1,2,0.038646768778562546
raw_tensor,1.0,state_fractional_coordinate,1,3,0.04042677581310272
raw_tensor,1.0,state_fractional_coordinate,1,4,0.029720932245254517
raw_tensor,1.0,state_fractional_coordinate,1,5,0.023883163928985596
raw_tensor,1.0,state_fractional_coordinate,1,6,0.019120365381240845
raw_tensor,1.0,state_fractional_coordinate,1,7,0.006421533413231373
raw_tensor,1.0,state_fractional_coordinate,2,3,0.0022047199308872223
raw_tensor,1.0,state_fractional_coordinate,2,4,0.009387798607349396
raw_tensor,1.0,state_fractional_coordinate,2,5,0.01584121212363243
raw_tensor,1.0,state_fractional_coordinate,2,6,0.021071795374155045
raw_tensor,1.0,state_fractional_coordinate,2,7,0.03459649533033371
raw_tensor,1.0,state_fractional_coordinate,3,4,0.011437296867370605
raw_tensor,1.0,state_fractional_coordinate,3,5,0.017877306789159775
raw_tensor,1.0,state_fractional_coordinate,3,6,0.023053204640746117
raw_tensor,1.0,state_fractional_coordinate,3,7,0.03649095818400383
raw_tensor,1.0,state_fractional_coordinate,4,5,0.006543488707393408
raw_tensor,1.0,state_fractional_coordinate,4,6,0.01180372666567564
raw_tensor,1.0,state_fractional_coordinate,4,7,0.025379080325365067
raw_tensor,1.0,state_fractional_coordinate,5,6,0.005341852083802223
raw_tensor,1.0,state_fractional_coordinate,5,7,0.01912989653646946
raw_tensor,1.0,state_fractional_coordinate,6,7,0.01401471346616745
raw_tensor,1.0,state_lattice_log,0,1,0.5957118272781372
raw_tensor,1.0,state_lattice_log,0,2,0.024372046813368797
raw_tensor,1.0,state_lattice_log,0,3,0.18425148725509644
raw_tensor,1.0,state_lattice_log,0,4,0.109126515686512
raw_tensor,1.0,state_lattice_log,0,5,0.18971437215805054
raw_tensor,1.0,state_lattice_log,0,6,0.2510179281234741
raw_tensor,1.0,state_lattice_log,0,7,0.3906651735305786
raw_tensor,1.0,state_lattice_log,1,2,0.6169111132621765
raw_tensor,1.0,state_lattice_log,1,3,0.649541437625885
raw_tensor,1.0,state_lattice_log,1,4,0.5023680329322815
raw_tensor,1.0,state_lattice_log,1,5,0.47561174631118774
raw_tensor,1.0,state_lattice_log,1,6,0.4331873655319214
raw_tensor,1.0,state_lattice_log,1,7,0.31773003935813904
raw_tensor,1.0,state_lattice_log,2,3,0.17093299329280853
raw_tensor,1.0,state_lattice_log,2,4,0.12652722001075745
raw_tensor,1.0,state_lattice_log,2,5,0.21304239332675934
raw_tensor,1.0,state_lattice_log,2,6,0.2745950520038605
raw_tensor,1.0,state_lattice_log,2,7,0.41451555490493774
raw_tensor,1.0,state_lattice_log,3,4,0.19614116847515106
raw_tensor,1.0,state_lattice_log,3,5,0.3514281213283539
raw_tensor,1.0,state_lattice_log,3,6,0.4047028422355652
raw_tensor,1.0,state_lattice_log,3,7,0.5186988711357117
raw_tensor,1.0,state_lattice_log,4,5,0.17590871453285217
raw_tensor,1.0,state_lattice_log,4,6,0.22280950844287872
raw_tensor,1.0,state_lattice_log,4,7,0.3359498977661133
raw_tensor,1.0,state_lattice_log,5,6,0.06298406422138214
raw_tensor,1.0,state_lattice_log,5,7,0.21346382796764374
raw_tensor,1.0,state_lattice_log,6,7,0.1528884917497635
direct_irrep,0.0,state_type_logit,0,1,0.0
direct_irrep,0.0,state_type_logit,0,2,0.0
direct_irrep,0.0,state_type_logit,0,3,0.0
direct_irrep,0.0,state_type_logit,0,4,0.0
direct_irrep,0.0,state_type_logit,0,5,0.0
direct_irrep,0.0,state_type_logit,0,6,0.0
direct_irrep,0.0,state_type_logit,0,7,0.0
direct_irrep,0.0,state_type_logit,1,2,0.0
direct_irrep,0.0,state_type_logit,1,3,0.0
direct_irrep,0.0,state_type_logit,1,4,0.0
direct_irrep,0.0,state_type_logit,1,5,0.0
direct_irrep,0.0,state_type_logit,1,6,0.0
direct_irrep,0.0,state_type_logit,1,7,0.0
direct_irrep,0.0,state_type_logit,2,3,0.0
direct_irrep,0.0,state_type_logit,2,4,0.0
direct_irrep,0.0,state_type_logit,2,5,0.0
direct_irrep,0.0,state_type_logit,2,6,0.0
direct_irrep,0.0,state_type_logit,2,7,0.0
direct_irrep,0.0,state_type_logit,3,4,0.0
direct_irrep,0.0,state_type_logit,3,5,0.0
direct_irrep,0.0,state_type_logit,3,6,0.0
direct_irrep,0.0,state_type_logit,3,7,0.0
direct_irrep,0.0,state_type_logit,4,5,0.0
direct_irrep,0.0,state_type_logit,4,6,0.0
direct_irrep,0.0,state_type_logit,4,7,0.0
direct_irrep,0.0,state_type_logit,5,6,0.0
direct_irrep,0.0,state_type_logit,5,7,0.0
direct_irrep,0.0,state_type_logit,6,7,0.0
direct_irrep,0.0,state_fractional_coordinate,0,1,0.0
direct_irrep,0.0,state_fractional_coordinate,0,2,0.0
direct_irrep,0.0,state_fractional_coordinate,0,3,0.0
direct_irrep,0.0,state_fractional_coordinate,0,4,0.0
direct_irrep,0.0,state_fractional_coordinate,0,5,0.0
direct_irrep,0.0,state_fractional_coordinate,0,6,0.0
direct_irrep,0.0,state_fractional_coordinate,0,7,0.0
direct_irrep,0.0,state_fractional_coordinate,1,2,0.0
direct_irrep,0.0,state_fractional_coordinate,1,3,0.0
direct_irrep,0.0,state_fractional_coordinate,1,4,0.0
direct_irrep,0.0,state_fractional_coordinate,1,5,0.0
direct_irrep,0.0,state_fractional_coordinate,1,6,0.0
direct_irrep,0.0,state_fractional_coordinate,1,7,0.0
direct_irrep,0.0,state_fractional_coordinate,2,3,0.0
direct_irrep,0.0,state_fractional_coordinate,2,4,0.0
direct_irrep,0.0,state_fractional_coordinate,2,5,0.0
direct_irrep,0.0,state_fractional_coordinate,2,6,0.0
direct_irrep,0.0,state_fractional_coordinate,2,7,0.0
direct_irrep,0.0,state_fractional_coordinate,3,4,0.0
direct_irrep,0.0,state_fractional_coordinate,3,5,0.0
direct_irrep,0.0,state_fractional_coordinate,3,6,0.0
direct_irrep,0.0,state_fractional_coordinate,3,7,0.0
direct_irrep,0.0,state_fractional_coordinate,4,5,0.0
direct_irrep,0.0,state_fractional_coordinate,4,6,0.0
direct_irrep,0.0,state_fractional_coordinate,4,7,0.0
direct_irrep,0.0,state_fractional_coordinate,5,6,0.0
direct_irrep,0.0,state_fractional_coordinate,5,7,0.0
direct_irrep,0.0,state_fractional_coordinate,6,7,0.0
direct_irrep,0.0,state_lattice_log,0,1,0.0
direct_irrep,0.0,state_lattice_log,0,2,0.0
direct_irrep,0.0,state_lattice_log,0,3,0.0
direct_irrep,0.0,state_lattice_log,0,4,0.0
direct_irrep,0.0,state_lattice_log,0,5,0.0
direct_irrep,0.0,state_lattice_log,0,6,0.0
direct_irrep,0.0,state_lattice_log,0,7,0.0
direct_irrep,0.0,state_lattice_log,1,2,0.0
direct_irrep,0.0,state_lattice_log,1,3,0.0
direct_irrep,0.0,state_lattice_log,1,4,0.0
direct_irrep,0.0,state_lattice_log,1,5,0.0
direct_irrep,0.0,state_lattice_log,1,6,0.0
direct_irrep,0.0,state_lattice_log,1,7,0.0
direct_irrep,0.0,state_lattice_log,2,3,0.0
direct_irrep,0.0,state_lattice_log,2,4,0.0
direct_irrep,0.0,state_lattice_log,2,5,0.0
direct_irrep,0.0,state_lattice_log,2,6,0.0
direct_irrep,0.0,state_lattice_log,2,7,0.0
direct_irrep,0.0,state_lattice_log,3,4,0.0
direct_irrep,0.0,state_lattice_log,3,5,0.0
direct_irrep,0.0,state_lattice_log,3,6,0.0
direct_irrep,0.0,state_lattice_log,3,7,0.0
direct_irrep,0.0,state_lattice_log,4,5,0.0
direct_irrep,0.0,state_lattice_log,4,6,0.0
direct_irrep,0.0,state_lattice_log,4,7,0.0
direct_irrep,0.0,state_lattice_log,5,6,0.0
direct_irrep,0.0,state_lattice_log,5,7,0.0
direct_irrep,0.0,state_lattice_log,6,7,0.0
direct_irrep,0.0,velocity_type_logit,0,1,0.13364331424236298
direct_irrep,0.0,velocity_type_logit,0,2,0.016428284347057343
direct_irrep,0.0,velocity_type_logit,0,3,0.06036589294672012
direct_irrep,0.0,velocity_type_logit,0,4,0.10037723183631897
direct_irrep,0.0,velocity_type_logit,0,5,0.07047364115715027
direct_irrep,0.0,velocity_type_logit,0,6,0.08956799656152725
direct_irrep,0.0,velocity_type_logit,0,7,0.13800987601280212
direct_irrep,0.0,velocity_type_logit,1,2,0.1285073608160019
direct_irrep,0.0,velocity_type_logit,1,3,0.11809801310300827
direct_irrep,0.0,velocity_type_logit,1,4,0.11222265660762787
direct_irrep,0.0,velocity_type_logit,1,5,0.1251715123653412
direct_irrep,0.0,velocity_type_logit,1,6,0.12603797018527985
direct_irrep,0.0,velocity_type_logit,1,7,0.1400097757577896
direct_irrep,0.0,velocity_type_logit,2,3,0.047034524381160736
direct_irrep,0.0,velocity_type_logit,2,4,0.09501717984676361
direct_irrep,0.0,velocity_type_logit,2,5,0.05996294692158699
direct_irrep,0.0,velocity_type_logit,2,6,0.07958711683750153
direct_irrep,0.0,velocity_type_logit,2,7,0.1333906501531601
direct_irrep,0.0,velocity_type_logit,3,4,0.07866667211055756
direct_irrep,0.0,velocity_type_logit,3,5,0.06858014315366745
direct_irrep,0.0,velocity_type_logit,3,6,0.08319428563117981
direct_irrep,0.0,velocity_type_logit,3,7,0.13880327343940735
direct_irrep,0.0,velocity_type_logit,4,5,0.09709447622299194
direct_irrep,0.0,velocity_type_logit,4,6,0.100305937230587
direct_irrep,0.0,velocity_type_logit,4,7,0.12122587114572525
direct_irrep,0.0,velocity_type_logit,5,6,0.023183271288871765
direct_irrep,0.0,velocity_type_logit,5,7,0.09649088978767395
direct_irrep,0.0,velocity_type_logit,6,7,0.07841840386390686
direct_irrep,0.0,velocity_fractional_coordinate,0,1,0.015511016361415386
direct_irrep,0.0,velocity_fractional_coordinate,0,2,0.007395782973617315
direct_irrep,0.0,velocity_fractional_coordinate,0,3,0.020220357924699783
direct_irrep,0.0,velocity_fractional_coordinate,0,4,0.07578500360250473
direct_irrep,0.0,velocity_fractional_coordinate,0,5,0.008919378742575645
direct_irrep,0.0,velocity_fractional_coordinate,0,6,0.012353134341537952
direct_irrep,0.0,velocity_fractional_coordinate,0,7,0.01731424406170845
direct_irrep,0.0,velocity_fractional_coordinate,1,2,0.015262158587574959
direct_irrep,0.0,velocity_fractional_coordinate,1,3,0.021777944639325142
direct_irrep,0.0,velocity_fractional_coordinate,1,4,0.07443451881408691
direct_irrep,0.0,velocity_fractional_coordinate,1,5,0.012242323718965054
direct_irrep,0.0,velocity_fractional_coordinate,1,6,0.012807691469788551
direct_irrep,0.0,velocity_fractional_coordinate,1,7,0.018895450979471207
direct_irrep,0.0,velocity_fractional_coordinate,2,3,0.021909961476922035
direct_irrep,0.0,velocity_fractional_coordinate,2,4,0.07930891960859299
direct_irrep,0.0,velocity_fractional_coordinate,2,5,0.010073518380522728
direct_irrep,0.0,velocity_fractional_coordinate,2,6,0.012821776792407036
direct_irrep,0.0,velocity_fractional_coordinate,2,7,0.0174168199300766
direct_irrep,0.0,velocity_fractional_coordinate,3,4,0.08897159993648529
direct_irrep,0.0,velocity_fractional_coordinate,3,5,0.02114691771566868
direct_irrep,0.0,velocity_fractional_coordinate,3,6,0.022096719592809677
direct_irrep,0.0,velocity_fractional_coordinate,3,7,0.025461791083216667
direct_irrep,0.0,velocity_fractional_coordinate,4,5,0.07466863095760345
direct_irrep,0.0,velocity_fractional_coordinate,4,6,0.07472901791334152
direct_irrep,0.0,velocity_fractional_coordinate,4,7,0.0756736621260643
direct_irrep,0.0,velocity_fractional_coordinate,5,6,0.003534219227731228
direct_irrep,0.0,velocity_fractional_coordinate,5,7,0.009716776199638844
direct_irrep,0.0,velocity_fractional_coordinate,6,7,0.007255157921463251
direct_irrep,0.0,velocity_lattice_log,0,1,0.5938383340835571
direct_irrep,0.0,velocity_lattice_log,0,2,0.03398018702864647
direct_irrep,0.0,velocity_lattice_log,0,3,0.13598905503749847
direct_irrep,0.0,velocity_lattice_log,0,4,0.20497381687164307
direct_irrep,0.0,velocity_lattice_log,0,5,0.2110847383737564
direct_irrep,0.0,velocity_lattice_log,0,6,0.28238749504089355
direct_irrep,0.0,velocity_lattice_log,0,7,0.48172643780708313
direct_irrep,0.0,velocity_lattice_log,1,2,0.5619670152664185
direct_irrep,0.0,velocity_lattice_log,1,3,0.5310460925102234
direct_irrep,0.0,velocity_lattice_log,1,4,0.43586599826812744
direct_irrep,0.0,velocity_lattice_log,1,5,0.43811318278312683
direct_irrep,0.0,velocity_lattice_log,1,6,0.3839184641838074
direct_irrep,0.0,velocity_lattice_log,1,7,0.2637341320514679
direct_irrep,0.0,velocity_lattice_log,2,3,0.11304906010627747
direct_irrep,0.0,velocity_lattice_log,2,4,0.17299845814704895
direct_irrep,0.0,velocity_lattice_log,2,5,0.18946129083633423
direct_irrep,0.0,velocity_lattice_log,2,6,0.25900933146476746
direct_irrep,0.0,velocity_lattice_log,2,7,0.4560565650463104
direct_irrep,0.0,velocity_lattice_log,3,4,0.10060646384954453
direct_irrep,0.0,velocity_lattice_log,3,5,0.248539000749588
direct_irrep,0.0,velocity_lattice_log,3,6,0.3043060600757599
direct_irrep,0.0,velocity_lattice_log,3,7,0.4790583848953247
direct_irrep,0.0,velocity_lattice_log,4,5,0.22006987035274506
direct_irrep,0.0,velocity_lattice_log,4,6,0.25624245405197144
direct_irrep,0.0,velocity_lattice_log,4,7,0.4057122766971588
direct_irrep,0.0,velocity_lattice_log,5,6,0.07282394170761108
direct_irrep,0.0,velocity_lattice_log,5,7,0.27718836069107056
direct_irrep,0.0,velocity_lattice_log,6,7,0.2049647718667984
direct_irrep,0.125,state_type_logit,0,1,0.016705414280295372
direct_irrep,0.125,state_type_logit,0,2,0.0020535357762128115
direct_irrep,0.125,state_type_logit,0,3,0.007545736618340015
direct_irrep,0.125,state_type_logit,0,4,0.012547153048217297
direct_irrep,0.125,state_type_logit,0,5,0.008809206075966358
direct_irrep,0.125,state_type_logit,0,6,0.011195999570190907
direct_irrep,0.125,state_type_logit,0,7,0.017251238226890564
direct_irrep,0.125,state_type_logit,1,2,0.016063420102000237
direct_irrep,0.125,state_type_logit,1,3,0.014762251637876034
direct_irrep,0.125,state_type_logit,1,4,0.014027833007276058
direct_irrep,0.125,state_type_logit,1,5,0.0156464371830225
direct_irrep,0.125,state_type_logit,1,6,0.015754742547869682
direct_irrep,0.125,state_type_logit,1,7,0.0175012219697237
direct_irrep,0.125,state_type_logit,2,3,0.005879316478967667
direct_irrep,0.125,state_type_logit,2,4,0.011877148412168026
direct_irrep,0.125,state_type_logit,2,5,0.007495370227843523
direct_irrep,0.125,state_type_logit,2,6,0.00994839146733284
direct_irrep,0.125,state_type_logit,2,7,0.01667383685708046
direct_irrep,0.125,state_type_logit,3,4,0.009833335876464844
direct_irrep,0.125,state_type_logit,3,5,0.00857251975685358
direct_irrep,0.125,state_type_logit,3,6,0.01039928663522005
direct_irrep,0.125,state_type_logit,3,7,0.017350412905216217
direct_irrep,0.125,state_type_logit,4,5,0.012136811390519142
direct_irrep,0.125,state_type_logit,4,6,0.012538241222500801
direct_irrep,0.125,state_type_logit,4,7,0.015153234824538231
direct_irrep,0.125,state_type_logit,5,6,0.0028979098424315453
direct_irrep,0.125,state_type_logit,5,7,0.012061366811394691
direct_irrep,0.125,state_type_logit,6,7,0.009802302345633507
direct_irrep,0.125,state_fractional_coordinate,0,1,0.0019388687796890736
direct_irrep,0.125,state_fractional_coordinate,0,2,0.0009244657121598721
direct_irrep,0.125,state_fractional_coordinate,0,3,0.002527551958337426
direct_irrep,0.125,state_fractional_coordinate,0,4,0.009473130106925964
direct_irrep,0.125,state_fractional_coordinate,0,5,0.00111492071300745
direct_irrep,0.125,state_fractional_coordinate,0,6,0.001544138533063233
direct_irrep,0.125,state_fractional_coordinate,0,7,0.0021642842330038548
direct_irrep,0.125,state_fractional_coordinate,1,2,0.0019077694742009044
direct_irrep,0.125,state_fractional_coordinate,1,3,0.002722238888964057
direct_irrep,0.125,state_fractional_coordinate,1,4,0.00930432602763176
direct_irrep,0.125,state_fractional_coordinate,1,5,0.0015302865067496896
direct_irrep,0.125,state_fractional_coordinate,1,6,0.0016009729588404298
direct_irrep,0.125,state_fractional_coordinate,1,7,0.0023619343992322683
direct_irrep,0.125,state_fractional_coordinate,2,3,0.0027387533336877823
direct_irrep,0.125,state_fractional_coordinate,2,4,0.009913614019751549
direct_irrep,0.125,state_fractional_coordinate,2,5,0.001259189797565341
direct_irrep,0.125,state_fractional_coordinate,2,6,0.0016027260571718216
direct_irrep,0.125,state_fractional_coordinate,2,7,0.0021771015599370003
direct_irrep,0.125,state_fractional_coordinate,3,4,0.01112145185470581
direct_irrep,0.125,state_fractional_coordinate,3,5,0.0026433656457811594
direct_irrep,0.125,state_fractional_coordinate,3,6,0.0027620962355285883
direct_irrep,0.125,state_fractional_coordinate,3,7,0.003182730171829462
direct_irrep,0.125,state_fractional_coordinate,4,5,0.009333591908216476
direct_irrep,0.125,state_fractional_coordinate,4,6,0.009341126307845116
