material_id,split,formula,atom_count,tensor_norm,response_stratum,physical_zero,target_cache_sha256
JVASP-1750,train,ErSbPd,12,0.2393641322851181,2,False,0377feff54fc6aa77bf600d42fd70d523381aadaea83b2f8a34b6ded2dae8cb1
JVASP-17580,train,InSb,8,1.7625302076339722,4,False,699a9eaedb285555f6a4d87c64367cbf6b06dc3bd3d4506d7e911361c4b68708
JVASP-1759,train,N2,2,0.0,0,True,fa0a447d08f6e693c4a485ad1dd5b071d08ffe4d0997a2a90ebf7af5d3581e05
JVASP-176,train,SbI3,24,0.0,0,True,7c43deb74e0dd4a80fe281f85afeb2ec8322efe81b6b570c53cf86f665955bb9
JVASP-1762,train,SrCN2,12,0.0,0,True,fe6cf82347a56966346bc9fcd1641bb6b6cf207af4f0745208f5ec11aca42faa
JVASP-1765,train,LiMgAs,12,0.4870075285434723,2,False,d46c1223521e4060a29779a6c39d1f835a0af5df4ae57d48592a9d563b4fe468
JVASP-1768,train,ScAgSe2,4,0.0,0,True,e775138c3d6d699ad3fe10b02fe99f250dbbc83a3459315d18574b3350b1f76f
JVASP-17700,train,InN,8,2.28674578666687,4,False,07315444fa01c2c1821c0a32826c8558a3d51ef73ca70ace2e7b7e6ce0da9ae9
JVASP-1771,train,TmAgTe2,4,0.0,0,True,618ff3ec90a0332d3f3a880ef113255f6642ee0b7e01cc01f2ca0ca5f80332c3
JVASP-1774,train,MgSe,8,1.0001757144927979,4,False,9134707f5c4302746f5a54ff35e126cd1c8836e4e780221a49679edadbeab987
JVASP-17777,train,NbInS2,4,0.8804001212120056,3,False,d0c600f697896d4d4e086240ade0ec6ff10c11d82c4a163473fad9d636f52cae
JVASP-17789,train,TmCuPb,6,0.36087098717689514,2,False,b85733d5f17b1b20f5dc21cde662351d9309e58cc76df639f4a78d198dd8d130
JVASP-1783,train,PrCuO2,12,0.0,0,True,78ea6da51d53eae1704119214130000ade575db5a35bf8e0583dce38e2dcb43b
JVASP-1789,train,LiRhO2,12,0.0,0,True,4fa66ffda496a4ca88ec5283bdfa3701b25ceec4e149e9ef54adf9f8533f5ca2
JVASP-179,train,GeI2,9,0.0,0,True,9abf07b2a17d5b6c07b5e5ab4fee1fe705c62f20db47823bac7c387cc9adf150
JVASP-1798,train,KNa2Sb,16,0.0,0,True,fa616012198360fefb473e2f8b9930fb6924153853decc1598c81afbd83d99b3
JVASP-1807,train,KSmS2,12,0.0,0,True,cc22409b472a4726713d598be582078c798e05da981a184f672dac51b24ef03c
JVASP-1816,train,KHoS2,12,0.0,0,True,f988bb24022b65198b3a4b3f6d93b700e38deb36089d82cda7593337ad88d2bb
JVASP-18168,train,DyInAu,9,0.11414000391960144,2,False,636f1934ec6729995f8ebb544abcc3126b6bc60013eee23782881d1c362e9e4f
JVASP-18171,train,DyCuSn,6,0.5555289387702942,3,False,a26d27090eee64c8f21b8b44db144507014beb1d4cfdc88213248822eed7c542
JVASP-18179,train,TbInCu4,24,1.4283709526062012,4,False,bff598db59e48ec9dee358a3b28eb25ad5453be6afeb12cdc875f90a57f8d976
JVASP-1819,train,LiYS2,12,0.0,0,True,90da1c67c89fa87a379ad8b1597ac84117228deb59d43185ab54126b370d1bf7
JVASP-182,train,SiC,12,1.666739583015442,4,False,7b15026eac41fc253a039a1ba69b18ee865fd69f139b0384b2dfb80f3c86d004
JVASP-1828,train,LiErS2,12,0.0,0,True,625e119f0c633239f4c0d3ebc22d49d7278013e2109f4fa76f44fede1399b4a9
JVASP-18357,train,TiCl3,24,0.0,0,True,0b49baf997b7b6d520b9bbfcd04181925e77fad7ccce1b2741db5c6db91fe139
JVASP-1840,train,LiDySe2,12,0.0,0,True,7328732943eadfec5a5d08566741a0265053b19030208d74484c1cf7fab50e6f
JVASP-1843,train,LiHoSe2,12,0.0,0,True,75f260a201018ba0f42056ef5f1f973db301343a88558da996d247f3699bb0ae
JVASP-18430,train,FeO2,9,0.0,0,True,6530fb13d2a3205e87e724ffcf19be1cd946a3198c7203fa4878f46bd16a8012
JVASP-1846,train,LiErSe2,12,0.0,0,True,425e0e812159d4a1b025bcad2a3cb00b3b9ce4361d1f41fbaa82b5657ec39d48
JVASP-18462,train,UIN,6,0.0,0,True,384b33b8f29f36e00e639697dba8c8e3ba523bc1d297acfe23963ff3c23ed051
JVASP-18465,train,Ag3BO3,21,1.2657641172409058,4,False,c3bfe3f77352b2c41fb96af474d1e095de03c48f89b24b10bbb237f597478eb1
JVASP-1852,train,KYTe2,12,0.0,0,True,3a6eaed95f31f4a1d86a551611d5dfaa7b7cbe75df61b2aea2ae22da1ffc4419
JVASP-1855,train,LiCrO2,12,0.0,0,True,8708829a87d5cc37f025c76775f7ae6ad3dd4170b56e630de54a44b8a509e477
JVASP-18556,train,Na3Li3N2,8,0.3854750096797943,2,False,a699435b9b869a8a0c500c50af4da7cfe8dd106592d963af7b9cb6d5476f0031
JVASP-18586,train,Li2InAg,16,0.4475707709789276,2,False,4df11ed45a3a0f7a20b6bbe0296516b7383b4eba33348760793eb88b562df709
JVASP-18604,train,ErPbAu,12,0.8019139766693115,3,False,07b0dea831ac54d9c029e35738e00caa9c82f554091b515c7b5f9109e6e4471f
JVASP-18611,train,HoPbAu,12,0.8342717289924622,3,False,58ed7d822727902f7946fc5f0386728083839ca4a6ff0b219688563fffd82f28
JVASP-18621,train,TbPbAu,12,0.7598317861557007,3,False,7cf7c05e3df184c64c365d07baa73b2f6068a1d9fbbcdeea41e3bbc26f13e242
JVASP-18633,train,DyBiPt,12,1.4590386152267456,4,False,e1f998caca2ca33e3976a33229c18783835afeb1da20d4580a67e5f6d32e9a92
JVASP-18634,train,ErBiPt,12,1.4593570232391357,4,False,858e9814601474eedd2921ad94ebd25342f8b51484e1fa892bdbc335ef40d3aa
JVASP-18635,train,HoBiPt,12,1.9192978143692017,4,False,3c51b4a03c7760b23581d6b689ae24ed234e98c74a6d4c5cfe78d3574943968f
JVASP-18638,train,YbBiPd,12,2.7217750549316406,4,False,7a3ec22857764fe60115ace58382b5794c92bad40099f1f28bbec32e350acb4c
JVASP-18680,train,ZrCuHg2,16,0.784914493560791,3,False,498ebb20dfdd434515aff77674938a200af24d1c17e3cb9cb6798f8a68c5af65
JVASP-18847,train,TbSnAu,6,0.43455079197883606,2,False,9e1ea7571b0f9d5ab854acf8793b743197cc8578adaf4dff406bc147bbf70138
JVASP-18859,train,Li2InRh,16,0.7433221340179443,3,False,877e2430ba2b109d8d7b015b2f9d5b798bd155f34259b8f2f20f5f14702e83cc
JVASP-18867,train,TiSbRu,12,0.364435076713562,2,False,0198eec55383437acbe120fe424bc3abb772d9a7862ad333743ce95a061caddc
JVASP-18883,train,CoO2,3,0.0,0,True,f214af74674d9af27d1b9a9a84240504622eaca9a3bba5af010d59ea19492bc1
JVASP-18895,train,NaZnAs,12,1.6330749988555908,4,False,ebe532bb11c9f8d76ba88c059dd187ba4add034ce833e883fe89fd8607ec1b34
JVASP-189,train,CrS2,3,0.0,0,True,c612db1894f666394e42f14435c738225293c90bc9f43ef0ec1c642f6b0619a5
JVASP-1891,train,LuNiSb,12,0.015088856220245361,1,False,eff24e4efdbf19a1234989a34b3e5abb880baacf7577ca9b6b186562c989ce9f
JVASP-18938,train,Tb2C,9,0.0,0,True,fa28bc69ef1d8c260482600e5686a8e6d39bb2b49e4d9b21205cbb052a48cf64
JVASP-18981,train,As2O5,28,0.442911297082901,2,False,c9e92881d4a97d3f1ce2216d5a75d2a45b1dd6d7ae7632339c9e28205545fea0
JVASP-18997,train,Si3N4,28,0.294998437166214,2,False,ed970bbee14991f466c86cae2ac1c0e063a33642044794d4c6bbdd955f5e52b4
JVASP-19004,train,S2N,24,0.054259978234767914,2,False,6f9cc1e268a2937b37561cdcfee5da97937c07922895bd84527cc8e2b0eb8cfe
JVASP-1903,train,ErNiSb,12,0.3195849061012268,2,False,93e62db40f870c3370521331a613a0260a5c6523df53be5f4e84e1a833c2286d
JVASP-19033,train,SnP7Au3,22,0.0,0,True,7bdcd84b0dac922db34c2ac808be23c9eaf0c428e7cb45d263c152a2404ad039
JVASP-1906,train,NaN3,12,0.0,0,True,e75192ffbc2d6a3e04a13a3dde38918739e35bee6cda0d3cf8a49dbf9d015c50
JVASP-1909,train,NaInSe2,12,0.0,0,True,4f11cb8829f267ad0126d8b125de7daf7e1bcf87a4caa4179ad4a4520e613331
JVASP-19109,train,BaGa4S7,24,0.7853326201438904,3,False,c70b556b5f572a4608ffe190bcc5c943b05f32ba08d279652c6efbf9630fe334
JVASP-1915,train,InSe,12,1.208528757095337,4,False,ac2b71e1d191adb6936acc12ac56622f34b955e2114e3c44ea7420d8402dfc17
JVASP-1918,train,HgI,8,0.0,0,True,93e28c05c2d3452ba5d170c1a65d7f08bfbf9822b97e5845799e8a42ff18ff95
JVASP-192,train,CrS2,6,0.0,0,True,9ff41aa8a16eb8aeb7c4c8271ef123987c10f02d32260fe86dff350ba5a4b4ee
JVASP-1921,train,RbBr,8,0.0,0,True,8b56e977bfd94d27a60d79b12c258aad2976f84bc39ef35968cfcf2945d8b747
JVASP-1924,train,InBr,8,0.0,0,True,59916fe2a2f01af12f16e979c28760eb2339e1c84b159ec26fe06a71f69b1cf4
JVASP-19255,train,Mg2Mo3O8,26,0.3509267270565033,2,False,d9692c7fa14e37ae732f362366ac6f1f190f047165c8d1eef7fa70726c913ca7
JVASP-1927,train,VCl2,3,0.0,0,True,0fc504a3e1e474f9a854ff2c23594b3b528d78fe826f780eb30273a98a90ae52
JVASP-1930,train,FeBr2,3,0.0,0,True,61cb440df4ccd748f501a281976e2c1de9bb8e30917374d6fcf2067e075d0aaf
JVASP-1933,train,CdCl2,9,0.0,0,True,8741e5ada642881714b764bc6873ca9ba24c4d170e7fb9b030f526f3b456359c
JVASP-1936,train,XeF2,6,0.0,0,True,88d3b2fc17297152920ab7d2c182565778b63932fe864827fbb14846c873b226
JVASP-1942,train,KI,8,0.0,0,True,518d639b04754a9c3ebc72573f43eed1583080f6999717d71b769fe624ca7e5f
JVASP-1945,train,RbI,8,0.0,0,True,6b612f040ea47919df7fbda429eda0a3240bbc934f1ec63879837996d2eefed1
JVASP-1948,train,CuBr,8,1.1228705644607544,4,False,e730f0d57f20b7dafcf42a3538a7b69b7cb4182dc1b77cb7090dfaa03953ae4c
JVASP-195,train,CrSe,4,0.0,0,True,c9d26560ef016e3b3b5ac70406b9fb10ed3448a29fd0858c94932acef7ace2aa
JVASP-1951,train,NaBr,8,0.0,0,True,04c2cc93e24994c13f32dfd6c51d7ea6f82355c0570641a462eb7a6c883a00b9
JVASP-1960,train,Ca2NCl,12,0.0,0,True,4875c7a362325f2955c0c609c5669abbb89ed8cb38da77307bb0b8268e3cd820
JVASP-1963,train,BiTeI,3,0.2587451934814453,2,False,3fcc5f5ef2087708aa71c0630e2bf62daa40520748d8533394e3971ab966a55f
JVASP-19672,train,Y2C,9,0.0,0,True,75dba854f3249cb7adfa61203bc9c2115c6f8c05499a5e1b4b7e4b7c23636249
JVASP-1969,train,Ca2BrN,12,0.0,0,True,a83f7495be7b2ddc03d77fb13678ead54c11941ffbbc887e51ed3b658cb2d7a8
JVASP-1972,train,Sr2NCl,12,0.0,0,True,145b79b2436f8f5cdaaf06a498f84b1876ee7664b563c58804e2b6d5df840c4c
JVASP-19720,train,TaN,2,3.0580804347991943,4,False,8d6be8cc115fb8e1f666d5d647c562a63ba2251d829fa7951a9a1ef46fbf991b
JVASP-19799,train,Te2Au,6,0.0,0,True,db4512628e2f17c4836111f0a001a14502f17fa6be35ee3b1aa825db5cb5804a
JVASP-1981,train,ZrCl2,9,0.46897274255752563,2,False,61a705dbff92868f5a77599b408de404ad1782071d0e81820c0ca151a5b1e578
JVASP-1984,train,HgBr,8,0.0,0,True,36da7ebc4384749470690f39a48777726dc837e44e4c9546eb2e7e10e5a69fb6
JVASP-19850,train,HgSe,8,2.365668296813965,4,False,e253b5c4d5271221e5687e9f74f875134b59bdfd0976510ce0d9cb93d23eaf3c
JVASP-1987,train,InI,8,0.0,0,True,7895b6b1ea59e51501e7d4454cb3871fbc5c92171e2133a2f8e6545e79e2a48b
JVASP-1990,train,CoCl2,9,0.0,0,True,7a8af1ff338b9a60b33d3f4155e49d5919dfad33336bda6c1c86161d1ce9aad5
JVASP-1996,train,NaI,8,0.0,0,True,977912be71965d2ccdd1df982d567e6a53561fe17f2d1e5d476766597c063b01
JVASP-1999,train,RbCl,8,0.0,0,True,09859e6e39bf10d54238304258a36af69037808aa41aa70022a192a56e95c90f
JVASP-2005,train,NaH,8,0.0,0,True,980e615c5f016448de8e83d929ad44d7323ac1185238f369e63604985de3d765
JVASP-20088,train,HgS,8,2.221442222595215,4,False,971af785cd55dbf6f3b70bfff7dc8fc7ae4b9e748e7d04d7ea299ce4dd2e880c
JVASP-2011,train,KH,8,0.0,0,True,28044aa137122f8498e4aa9cd4532dbedd54633987c2362408ebc9b4dfc5972d
JVASP-20128,train,CF4,20,0.0,0,True,89f22b89073803d51f12d549fa1aaf004d568f5082b096969e1c189b4578605d
JVASP-20134,train,MgF2,6,0.0,0,True,0c1a45c0b674b4189ad390b6952c564a2d9c173cdf6253ab9891bdc06b483a1e
JVASP-2014,train,RbH,8,0.0,0,True,1bd53bad199e14fe80fb69bc99774e19f65bc53e1182852f27bb450841c48009
JVASP-20165,train,N2,8,0.0,0,True,2790aad6bf5d7cbeb46f7dd62c2d74364edfcf8d7d06f5afa0e7d1f218d64468
JVASP-20202,train,SiF4,10,0.18591627478599548,2,False,a266eb42dc353adcdb07a6a4331520372cb559cefd3a35538d45a3e4ae3cd382
JVASP-2026,train,NiBr2,9,0.0,0,True,ee5c39a84b625241bedbe32c50d855830ddd68e145906e486d38ede505eec709
JVASP-2029,train,IBr,8,0.0,0,True,7e7e42e234b85e6ab39599dccd6026b6fbee43e6c82546f8a0ac247a97cf5526
JVASP-20293,train,N2,8,0.0,0,True,6272cd621488d04380b92fc1ec0c996370d0f7ddd4f3740986ef4dacb150a432
JVASP-20309,train,KF,8,0.0,0,True,db0417252a1ecdc0285d4821e2b680e5113c8a7ef0a89b93aac54bc7aefafa9e
JVASP-20310,train,AlF3,24,0.0,0,True,a42c0a94259be1a386bb46c23aa27662b01f305bde0c240e8b5f3e9fb6e9a057
JVASP-2032,train,Ba2PCl,12,0.0,0,True,da559adbe443972119b5547d09bb758f41a49a1783566229d1021b512a2fff9c
JVASP-20351,train,SrF2,12,0.0,0,True,67121278c24311cdecc3e7544fff96866da513d511a3cc8a3bbd1cbedde33cbe
JVASP-2038,train,MnCl2,9,0.0,0,True,46818ce7b8c28b961491bc18cb0adffd3e2f720f39e002948431a8bafde60afa
JVASP-2041,train,MnBr2,3,0.0,0,True,56251330842a089e2f326ebbd076877edcd972386a1912f65c72bb1b0e1d9cc5
JVASP-2044,train,Ca2AsI,12,0.0,0,True,14513eafa7e081d0991d8c265916d910cbbe5d2ba429dd40b594ee185080d284
JVASP-20485,train,SmS,8,0.0,0,True,2571f5750fb1155d2a23653da9f4f2b47182821c68ae1100b5b1bb44dd783074
JVASP-2050,train,YHSe,3,0.5854799747467041,3,False,201b548693a4c231f3f1fa878b0c52af011f866cb6ad46a985e7425ba6591b82
JVASP-2056,train,OsCl2O,8,0.0,0,True,02014fcad1ba79f15c9f9af3f2342a34fda66e11c094936702f9e5c8a9f74a58
JVASP-2065,train,CaI2,3,0.0,0,True,490d352619beab7f691d78e75c93691b45c49eab186ac14f47d618e69ca889d9
JVASP-2077,train,DyTlS2,12,0.0,0,True,73bb82943801b5cedabe40f8f13895d2f5348929907895553b739664b56f8278
JVASP-20778,train,BeO,4,1.0103662014007568,4,False,6bf7a7e6a51f8c592255ce4ad8b279b67d1a7351bfbfa29f9be4193c0af8a2fd
JVASP-20792,train,PrF3,24,0.0,0,True,93f9d062b0c81eaaf1d3209e049f75867aec72529d1b403a27d9b06e48244306
JVASP-2080,train,ZrCoBi,12,0.24264644086360931,2,False,536114a5053154f630fa3b4687315fda16229beaa543910f31323586873caadc
JVASP-20822,train,NaMgF3,20,0.0,0,True,a0816d1249f02a647020f03901cce443a33756379c6f504945f8aaf55c8c2ab8
JVASP-20834,train,RbBF4,24,0.0,0,True,ddd5ff4ac293b3c489020542602180929a41faf5cfd63c13b459aed6d17c97ec
JVASP-2085,train,SiRu,8,0.8577868342399597,3,False,af9b5ed6e7ac32f3aed51e376a5fa842dd30a83bcf182c95241f1eb70898427b
JVASP-20862,train,Na2BeF4,28,0.0,0,True,f4c5cc25419ef88f029cef1f92a758d7c4912ba5e172e58ccc92436be5424311
JVASP-2088,train,BaS3,8,0.2859090268611908,2,False,f14b9a7250d90570e0469691f8950a9d59d57f3a2bd90ece63b9d1ab4425b249
JVASP-20882,train,KMgF3,5,0.0,0,True,3fa8b1eb9416b74d6b2d8e751b537ac1b82ee75083ea2056a130e484a1231da6
JVASP-20890,train,NaBF4,24,0.0,0,True,47f54c25579e0ce03b805654838c66106326d4c1cf95aafc267243a6614ea7ca
JVASP-20907,train,RbCaF3,5,0.0,0,True,99a10b3614909a58ce1da3cae6714c6a60b05525852cc65aeff6122f742024a4
JVASP-2091,train,PbF4,10,0.0,0,True,312515b8f3e0fd8e15a753784edaa98df0e1b95e1285099cef43a21d4b1433cb
JVASP-20918,train,Na2SiF6,27,0.019693909212946892,1,False,c1bcef4b315e1876dad37294d6e6c9a4e14e4d4a79b8e4d0410964dd9f97db9d
JVASP-20927,train,Ta9(NiS3)2,17,0.5248400568962097,3,False,9079dfa568585440dfce38bd1a23b85de9083e84634fb0b5f7c85a1076ea7b76
JVASP-20967,train,Li2Si2O5,36,0.5171130299568176,3,False,80185b604f034b5e8544ba76d8dda09b893ce26aa321531066fc0077d4081009
JVASP-2097,train,GaF3,24,0.0,0,True,f17350bc12ed9683281774bb92e4db1f0961500b9066691d22099ccccc466567
JVASP-210,train,HfS2,3,0.0,0,True,c75c36dbe499bff836c5d94cee8ee12e9c3b9236583c54d2e36688dc954c552e
JVASP-2100,train,BaS2,12,0.0,0,True,3f98abc6d2b5656fc8f500ece94be9ac929fde507bb7d44a36ada130b5c57b2f
JVASP-21037,train,Na2ThF6,9,0.2536678910255432,2,False,2f7e8cc62c9342879f25501b9e42dcc0d898a455a0ae3acb2235703ff6859f30
JVASP-2106,train,TlF,8,0.0,0,True,71bac0b90062248e790740f78b6c28d51f7f455bc7a68549eae0ac44419a5cf6
JVASP-21069,train,BaSiF6,24,0.0,0,True,fe4716d36e83bcea3119444a8ab391beb38046d064f17c6b89df182bf962a10c
JVASP-21091,train,LiSi2N3,24,1.0410791635513306,4,False,91bd80c7623ef95bb8e5ef46901bce72ea6c3518379ef839eb0fdb6a1ea634c0
JVASP-21101,train,KCaF3,20,0.0,0,True,0146f4a9a8e41c50a147181a769d92bece29fb69ea22703f023b6b091e976c75
JVASP-21113,train,LiSiNO,16,0.7897589206695557,3,False,dc40d57686c070d3fd6f03e5752462fa4c338e9a08b5e7670dbaed8220d7251d
JVASP-21122,train,K2NaScF6,40,0.0,0,True,d67159ef1fd98cea04552265c7ddcba4c11d418220fbc2fe1cc531f1bc1d0bd7
JVASP-21161,train,KLiBeF4,14,0.10898144543170929,2,False,315b7eb4fa8887e2d939ad7a1b22c34d89a76a1669dcc865cbdd3f0deeeb7fbe
JVASP-21193,train,Ne,4,0.0,0,True,dec8336ad023cfe2269008f5b787fe5ef9ffdef0adeaf16f082dd4fe1ba8ec10
JVASP-21206,train,H2,2,0.0,0,True,d709db99d1536a75129970a2048b2f3ef0d0ebe3fe8668b1ed08d3730d9e7a57
JVASP-2121,train,As2Ru,6,0.0,0,True,8b6575bf2c29d3784429518b5418351a72ed46fbc59e60040ae5088c3243621c
JVASP-21210,train,Xe,4,0.0,0,True,ab2648633beaf66089950ed6184ccdaa4f1d979620600eb4940ca87f3e5c592c
JVASP-21212,train,N2,4,0.0006123724742792547,1,False,ee473531e88dee0aabfb762978e949493f437d3528b020adcbdc31b959c3509e
JVASP-21214,train,H2,4,0.0,0,True,3ab3389a17ac0077f94a53119892424163010587995ad941b25998c0dff30447
JVASP-21247,train,Zn4B6O13,46,0.5916497707366943,3,False,621afb5bfb23fdfeb6a79fa59ba698cadc91b58f1b98ffa4adfa8d39d4a2feac
JVASP-21253,train,Te2SO7,20,0.7860549092292786,3,False,ed81a069f7581428fa293d4aa34b1d19b6dda23c6cea7ac85683b26b1dac0d13
JVASP-21263,train,Na6MnS4,22,0.15204954147338867,2,False,19cb0052b1e8d0bdcda785d610147ea62b7c1f42ceade7635b8ca748625053bb
JVASP-213,train,HfSe3,8,0.0,0,True,ecbd2c1489c222f8488a47b4ede97e385acb3436078a1acab73b4a6d1ac5856b
JVASP-2130,train,Au2S,6,0.0,0,True,cfd3877014613ca3b054be1c34c4ea8ced4b1dc914a1d399046df0a6db1879b1
JVASP-2133,train,HgO,8,0.0,0,True,f0128395066b4345667d8f948a51cee13a108f16f8392944db2069d96801f29a
JVASP-21373,train,KRb2ScF6,20,0.0,0,True,c8be180fc3c1a1f39d61d7dc2ff9420bcb1577322e35b05baa1709e0b23918f0
JVASP-21387,train,K2NaAlF6,40,0.0,0,True,085129f449bfd0af39e956b57edb419fc3d47a17d1e993e84654ffbb84fa8e54
JVASP-21388,train,SrLiAlF6,18,0.0,0,True,d3f0be191a4ab7cc35a0c23a10dbaea1871346e596d76f9cb10fac1cbb1b765e
JVASP-2139,train,P2Ru,6,0.0,0,True,cfe1fc2f0138e8b2f45cece1f99ebcef8ced7e14f36b7fb54993561c260f2a48
JVASP-2142,train,FeS2,6,0.0,0,True,68b48e4530e5a24916783382ba4031c88db2320c7e34a23ba6b1074d9b9f3309
JVASP-21436,train,KLiSO4,14,0.6020951867103577,3,False,6b2c18c7f1f1f70a08f3bcf799041eaa7ee80b358cc8be20c64b0e258c0c158c
JVASP-2145,train,Al4C3,21,0.0,0,True,71341ff4b5151ca2a23bc7d532de78da12d95efe5abc12f78ee8b04ab682ed82
JVASP-21452,train,RbYbF3,5,0.0,0,True,ca3e0a6b8806d3567243915d7f232d01750c121e5ce99d5d61875a8d153d112b
JVASP-21454,train,Ho2Be2SiO7,24,0.12475063651800156,2,False,3810ab5bf44db1201df3b2c776c8386b48d2d76a1064fd48da8a2cb8b1b52c5c
JVASP-21476,train,RbBe2BO3F2,18,0.007211185526102781,1,False,42bfc336e16ee64d2a548ef37e0e1a621bb1ee3a6d2e9703dbeb2c95495b528b
JVASP-21485,train,SmF3,16,0.0,0,True,86b24f382bb2cb8ebffb6f0933065be83ebba0471dbadd5e22cf239e17d1a518
JVASP-21497,train,Li2CaSiO4,16,0.6258512139320374,3,False,f94fca788d95b8298c0e645c6f509ecbd04d4daf37d419c8bcfdcb0e75ed3c93
JVASP-21503,train,BaTm2F8,22,0.0,0,True,4b9846b5a2443db796f58096f54d429d57abbbef9946ba22ed6638fac701c7fe
JVASP-21530,train,Li2SiO3,24,0.5024160146713257,3,False,43ad5c988c19c528e588f491f098ab22571c912acc96040e3fc462785789a418
JVASP-21536,train,BeSO4,12,0.865321159362793,3,False,66b4653622a7fd95cb618c8f281d822a8950eb8933f0504b55995feddcb93099
JVASP-2154,train,ZnF2,6,0.0,0,True,3c69ea3b791154bb0c037251d6500abc22a0345dda8e558529676d1450edc913
JVASP-2157,train,SbF3,16,0.6852862238883972,3,False,4ea3d32322b12dc8b3e726e2d1970503fd967a0bf379048c3613bedc13c5c9d4
JVASP-21570,train,LiYbAlF6,18,0.0,0,True,926dae78bf6c9f4d27fbcd412e60025aa522ac83f53c9f04b88037b7eda8f11b
JVASP-216,train,HfSe2,3,0.0,0,True,bd223614cb13fe6a1b975ca468154568e26015ac7ae74f9c6e59f3d7705c843e
JVASP-21606,train,Rb2SiF6,36,0.0,0,True,e8d10c17e72d145f2ed6ace4050fad983b72dd3ba84030de3d1e4613e5dd018b
JVASP-2163,train,RhF3,24,0.0,0,True,c9ef847338a08f36af977a35c3f8364fcb02297fa12653c3d169067f9f2eb80e
JVASP-21683,train,TbF3,16,0.0,0,True,6b20e01872a9070ab6e0924571aa16f3fc90a2e645d458be818884dfe2198ace
JVASP-21717,train,RbF,8,0.0,0,True,c4486e787575921543df2c9f72b5625859d79341db227dc7f32e249a276d260d
JVASP-2175,train,Ga2Te5,14,0.0,0,True,8f4988cdddcb1598bae873f5e4d54568c461fa3408d2c61488973a1f34566383
JVASP-21770,train,Na2LiBe2F7,24,0.05361955985426903,2,False,5db4bee1a80315a0a5d7d3677b4075b7954a4eaeaf8323658f637859e4850637
JVASP-21785,train,LiBF4,18,0.24073314666748047,2,False,8a38273021ed03741ba3e325e7b36b0cbc89c794de996ab75970f46dfb8d7805
JVASP-21788,train,BaBeF4,24,0.0,0,True,31fa410c171a2cff2ddda5da42b3fc38aad44cfea48ab43d8e9be87c1b8d8032
JVASP-21825,train,BaBe2Si2O7,24,0.610429048538208,3,False,e1b294a83f7dc129afc1ec6f672efbcb9cfb5bb6196f9df2e42b8540c23db69d
JVASP-219,train,HfTe2,3,0.0,0,True,ae74da2735178c646e142d74d6fadd1e670ce61ea198a0879f3d15e819e5f517
JVASP-21928,train,Rb3NaBe2F8,14,0.0,0,True,2d3951dec98eac3ce857c8b879a923be92d03fed59198ccfa2938e3af50b37d7
JVASP-21935,train,Li3PO4,16,0.584670901298523,3,False,03bd49c2a1376b21dac6f901996e8c8527ca2d497faa69f2034081433d7c7c99
JVASP-2196,train,SnF4,10,0.0,0,True,6616a93f31aab712e3a7333a21da1621742b8c3b5808e1b1f11670b5022e5c82
JVASP-21970,train,Rb2HfF6,9,0.0,0,True,09128833db1fd646f98e4e01ad38777584115b59961776a7da2ca5b634dc66ae
JVASP-21974,train,Rb2ThF6,9,0.24668002128601074,2,False,520a982253a7e245608a69b284a7c627ed0b81eab5e5f6ee35e5e48f47d23127
JVASP-21982,train,BaGeF6,24,0.0,0,True,651a14d181d2f6205063e9bc875c36bdedc4b0f2096c8cffceca2633cd00b13d
JVASP-2211,train,Al2CdSe4,14,1.201202392578125,4,False,48fd00dd059c8cbed557e811e3674da088aa43fb5b4e0c18179d889d7af3b575
JVASP-2217,train,Hg2GeSe4,14,2.008918523788452,4,False,954386786036d5555348b0b7c605d33f56fd132d55174e4f551383748f3c310d
JVASP-2220,train,Nd2SO2,5,0.0,0,True,965e1f10537f5bf66ffd6882749abf737aedd5b06791a646d172fa503ce6fca7
JVASP-2226,train,Pr2SO2,5,0.0,0,True,ba19024daa968e5c7b9cb1cf11eca20f9edbbdec81b5459cc2f1e2292f5f6c84
JVASP-2235,train,KSnAs,6,0.9611441493034363,3,False,a3269ab6be0ceac0fddb11e4c953dd9173360023d3052a777cc5437bf8e9f4d0
JVASP-22360,train,Rb2GeF6,36,0.0,0,True,734ba6cd509e8a821b8a9c5afb4cd0f61e731a4c2f8a0e1d24c785ed22ffa332
JVASP-22368,train,Li(Co3P2)2,11,0.8793600797653198,3,False,25cc20dd222966345ae313e0aa234bd80233ba5a378a89347737f755f314a89a
JVASP-22382,train,Nd2Be2SiO7,24,0.16584627330303192,2,False,f840e155cabdc11d57755582bbd08400c1b7c26964767c89facd6952e4d80a78
JVASP-22385,train,LiPF6,24,0.0,0,True,ae77332f7ba505ffb5aebd80cbdaa97d360d99acb55554a1589fe36ab0e2ba28
JVASP-22440,train,SrBeF4,24,0.0,0,True,e6a0faae5fc8ecb3c5af6ff7f25ce3c8915ed6095d5e099da2a4e19617221c79
JVASP-22445,train,GeF4,10,0.2384333461523056,2,False,067a222f7c63e1bd70e9d5b4ae487de0d7799ca4f7d007a76a77119062020fbe
JVASP-2250,train,TbAgTe2,8,0.37524884939193726,2,False,70c3e3edb85392a7aeb727c98abab09faf04155400b49ea0ca5f345c1bd6ba39
