material_id,split,formula,atom_count,tensor_norm,response_stratum,physical_zero,target_cache_sha256
JVASP-29215,train,Si3H,24,0.0,0,True,1822b680e8930a8bdcc609a4daa34290bee358c81c503ac85ea6d0c96be6571d
JVASP-2922,train,K3AuO,5,0.0,0,True,ca5d78576a641d77df7f781c35185a14e37006191d18590deb770e63c99409e1
JVASP-29245,train,USeO5,14,0.0,0,True,e87bad333c016e9f8a4d0484711fdeff03753cdff29ef7828cd06bdf4e4171cf
JVASP-29263,train,Ag3SnP7,22,0.0,0,True,4988cda75408c71ad7b0f6d9eb312830f442788c0788cf58a8cd0ebc35804622
JVASP-2928,train,RbLiSe,6,0.0,0,True,ed60bacff02251b3418a4f6bda59e357629ae401ff5bf0ec9f3096e286ed1818
JVASP-29281,train,Cd(CN)2,10,0.12633515894412994,2,False,0d968224f7506e185be8df00458f5c7bda15d8b0af025fe989f820b0b5ee7546
JVASP-29282,train,Zn(CN)2,10,0.04533322528004646,1,False,44acb33ed06cc1bae809d802390ee95516d6c86012707bc39609b41a79999c96
JVASP-29283,train,NiO2,9,0.0,0,True,5363899152032f4ded9faae4d3042de8c4b9574e6d188e773f8daba577520d30
JVASP-29284,train,Sn(PS3)2,27,0.3613172471523285,2,False,8707fdb58c10f1537242c1e815085eba4b97add72040bfdf37da8ae667edd7a6
JVASP-29285,train,Mg(CN)2,10,0.05367249995470047,2,False,8dcd161802d19e886ead9020e055878f6fe05eb5786654ce2e44ea8fd784ea51
JVASP-29288,train,Cd(CN)2,10,0.02598908729851246,1,False,c9059a656f576f5d00ad010509f874df98e411cb99b392227d99a9c2a0836668
JVASP-29289,train,ZnC2S2(OF)6,51,0.0,0,True,4900e8c01acba34afc047d41bee9bfccf0b7395a847cad9916726055900c80fb
JVASP-29292,train,TbHO2,8,0.0,0,True,bceff09ccdacd65d1b0528119f49891dd5746f8254d20013fd1abcf65759fdd4
JVASP-29304,train,Nb3SiTe6,40,0.0,0,True,326a3b96a24475f0fb1c5215c51e8a16a97f7c3fc4efa8f5b30e1720097afc97
JVASP-2931,train,Al2Te5,14,0.0,0,True,fc924de1245031e1a5d02104e7bfbbdd13d553052933bd6b1a0ef96a2458a2f9
JVASP-29315,train,V2O5,14,0.0,0,True,d8b7de48cda16d46c75d0dc55ad8b741682c1d33f83d3c59bc6cb5d3d42e63e4
JVASP-29317,train,Zn(CN)2,10,0.030496150255203247,1,False,08db3634d3f0d584ac5c63dff58d66ead03cfa07423ab2135e3cec06f206b799
JVASP-29322,train,PbI2,18,0.0,0,True,a048953c46614ce1bdc5017e864285f6881a8bf8d75fe0eb68d68ba333a29374
JVASP-29330,train,Al2Si2H4O9,17,0.37321141362190247,2,False,33881a06140c346ce513bb58362f20097750bc352acb36fc6dc9b70338d957ac
JVASP-29339,train,Nb(SeBr)2,10,0.0,0,True,2ae799593d5d0b061f7762ee6ac53e9127e6cbda377a64e0124c11a1e1ca5c19
JVASP-29343,train,Zn(InS2)2,21,0.2498445063829422,2,False,2baf6cdc2adba5149d51542092e3cec08d032497c45ff3391db5c0bcab59fa28
JVASP-29365,train,NiO2,3,0.0,0,True,3eca4f6fabadc29eef4bfe8f4fa921d60682a7833ab140297f8fcb30d6bc5b4f
JVASP-29367,train,SnO,4,1.9180352687835693,4,False,a2d997338e06438c17440982a19d76dab6c960dcc6272c9371f31b5f7cd166f9
JVASP-29368,train,Ba2DyBiO6,40,0.0,0,True,573229899029ff8b1cde10cbe497bc1b0b3641db5d0b3201ea1921421c3bac95
JVASP-29369,train,AgCNO,8,0.0,0,True,6cbaca7037ff4a579a7dce707c658a8a7643f2ac1f812565c63f0bb91c44ddcf
JVASP-29371,train,HgPb2(ClO)2,14,0.0,0,True,a289404cc0eefcae23437d3c413dccb249ca2b79f8c74579946ca09e739b287b
JVASP-29372,train,NbI2O,16,0.005642588250339031,1,False,872450fbe5ba0abcbce33d36293b753d33d406c1cde4e6c078e0f1ff7dcd74b1
JVASP-29376,train,PbO,8,0.004552724305540323,1,False,76a7f81e5bd0530bd594cd2b7d54dc7c2ee73a8b29bbcbbc83cf6af6204d544d
JVASP-29380,train,YClO,18,0.0,0,True,4230d1196b6b02c2aab336bf33a9e68f53379fa1c6ba0aec1c6d80e8a798e340
JVASP-29385,train,Al(HO)3,14,0.08475534617900848,2,False,22b00eb1f6bd560ba1bc5c3406349e36d4932bba843214ab80b49a11ab192df7
JVASP-29401,train,Al(HO)3,14,0.0,0,True,4bea4abbb757ff9a1085f85fd9eedaa9588d2f5c363eeea0508ddd6c7f65bca8
JVASP-29402,train,Hg(BiS2)2,14,0.0,0,True,432e07b06917c72ac1397c8690ddc2fd6f7eca995a367244332d7155d63ec966
JVASP-29417,train,Te2SO7,20,0.7859622836112976,3,False,120f080d5f38e42b094f5cdf29e735ac1eaf63b734fe8c38309528bfecb8a598
JVASP-29420,train,AgBiSCl2,20,0.0,0,True,dd5744edb71f213bbb29a618dd1c7bc9972131804b0cb03b1ad9519137b752d7
JVASP-2943,train,TaCu3Te4,8,0.2967066764831543,2,False,f345bf26f8892b4f0d236ed2de48265d33ad9268bba9a1fa1682b04dfcc0b662
JVASP-29439,train,VS2,6,0.0,0,True,e2cf78a21db9f5db796712d014fd6492ee2acebb06bc79cd554bb7d7f60a7b46
JVASP-2946,train,Sr2ZnN2,10,0.0,0,True,3345bd405f55f0e08f64ad0e82e523014f298807dedafc65958d40828308893a
JVASP-29468,train,Hg3AsS4Cl,18,0.6249614357948303,3,False,787276ddd0b68da3aa25e69352113a4d4a0a4426b95994b81ede0cbc536f3a8b
JVASP-29475,train,SnS,8,0.0,0,True,109706e9c6d0bfd7a090d9d616f8642e755a5b7e773d3b0f182e4d6a334aa233
JVASP-29478,train,InSb2S4Br,32,0.0,0,True,dfa1ad96034397f00237fa046e768f98773792419e8b827d03ef1c680d72d223
JVASP-29480,train,Nb(PS4)2,88,0.0,0,True,ce33bfd9e3f6a6ccd9c52c08d17fca1c2620f1917536770c8b26b1bb636159a3
JVASP-29502,train,PbS,8,0.00014142134750727564,1,False,3361f253a1f5e8a1d1ba88033a830f0782aa62356ceb1270e2f792c7ce60575b
JVASP-29505,train,TlSbO3,20,0.005920000374317169,1,False,c096bbf786244f732a6e971eaa71532cbf33f1e0279a5fee8dece0a2e83729c9
JVASP-29506,train,V2MoO8,22,1.599291443824768,4,False,868aa12054f8ca6e03ebb4692b0bfd1761ae97d69facf87258af5fc48cfd0116
JVASP-29511,train,CuCClO,8,0.5199724435806274,3,False,f603812bb95f921bdc73424c23bd1760511f12c36355f2703a7b0475ab2d884f
JVASP-29516,train,CdTeMoO6,18,0.7332391738891602,3,False,9340e0ca66b2333179e8544f2f5900c9dc2cbea0f6a57bc1fa374655a36547cc
JVASP-2952,train,Ba2HfS4,14,0.0,0,True,a76e3c122fdeb66d78120e134f9c18aadceed7723f364546447ce3ce56295463
JVASP-29522,train,V2Te2O7F2,13,0.0,0,True,22eb70ceb724e9498cad9bd8d3494cedc97761f263f554461b4eea1e5dcb2842
JVASP-29526,train,ZnTeMoO6,18,0.7454309463500977,3,False,76f606410a04962a6292ac7d774171ab1dcd86bdc2abaaf712b7a47d949670c5
JVASP-29527,train,PbI2,9,0.014798728749155998,1,False,19cdf6adf82c7c46b36c12f7e026d8b06932cb9b848ac9a523109feb74ffed1b
JVASP-29528,train,PbI2,15,0.008874981664121151,1,False,ca46b812568f693d7877692f3625f36089b694f62337a28b3c92023a10fe5f9b
JVASP-29529,train,PbI2,21,0.006363010033965111,1,False,ca40ba8a456fa48678a96d07f616fd47010e82a6162053fc4fe75f9a2696215d
JVASP-29530,train,CdI2,9,0.0,0,True,ed84999f7d345114fa10b0eec799188bc95cb292e2cb355d962d3f100627971e
JVASP-29532,train,CdI2,12,0.0,0,True,c550b70afc5d0f2d2f6f27f4c71e03ca6d1947c2fdef766f9b28890d0df880ea
JVASP-29534,train,CdI2,18,0.00023086795408744365,1,False,b7d48fda47cdd8a3bc615a201e6bf1d99cbd877523abb70e76715b3452f405b2
JVASP-29538,train,CdI2,18,0.00021587032824754715,1,False,5f1e7832859487fa220be6279812940a85ef5080e3268af672a00563139fba68
JVASP-29539,train,PbI2,6,0.021564781665802002,1,False,23f7cd1602bfe0ec1b59d07c23d1cc6eebefc11bde2c5a72f0d0cfc647dbb0cd
JVASP-29542,train,PbI2,12,0.010958034545183182,1,False,cedfdef776545fb7c6a49d345fa5211b5cd6bc3bd8d3b867e69470f225633fa5
JVASP-29546,train,CrI2,12,1.1678602695465088,4,False,e43a3b96f15a6818da084bfcd4366f31fa535cd4e7d4d5ff68358c140714b4ae
JVASP-29547,train,HgB2(CN)8,19,0.0,0,True,28df441691c047149b146b331987b044b8971e4a2e248dc2d0d50f515224649d
JVASP-29550,train,C3N4,14,1.8725801706314087,4,False,b8c24c6a9a1d6ba876ca570e8806abded10da6714aac41e11f951a1a5b6f3875
JVASP-29556,train,GaSe,16,0.011496012099087238,1,False,ee28c06bd129ab0b506d12ba9653542a303408c94a333df0d68fa93d3a733143
JVASP-29558,train,BiBr3,16,0.0,0,True,6be4d1c4125d3c9230122495a298adb2c7dbee6ea8fc0304ab0b68b7b75b53d5
JVASP-29559,train,FeP4,20,0.429131418466568,2,False,28f06451fc84103c004ed4a1df7623797a1ca9f44cac89b497cb84b5845d4bfe
JVASP-29560,train,HfBrN,6,0.0,0,True,915f676cc77bcde3df709a1f4368084cd5b81b08c9d54c8db97f77b224a33c94
JVASP-29574,train,BiI3,8,0.0,0,True,2c78f54d9a02490097489b3c2e45c9a722ffdd6e878b4d696133c86075a5f36a
JVASP-29576,train,ZnB2(CN)8,19,0.0,0,True,17e68ac363f398f35552aab5a7adf80946dbfb1dcfdf786e08a54d5812152875
JVASP-29588,train,MgCl2,12,0.0013724431628361344,1,False,86b2d5b029f421284f928a801498efeb6ac251a48b3cdfea3b62dfbad44bb698
JVASP-29590,train,BN,8,0.0,0,True,5807db8071865a9d258b47c7328fd3c8ca2c389c16236fa515177316c6290ad8
JVASP-29593,train,ZnSe,4,0.0,0,True,7ffd29c5758987b1167bc0650bcb5a59076ea8aa8baca970d1b16834e106f8d3
JVASP-29595,train,ErTe3,16,0.0,0,True,7a103e6e5836cb8575ebe6c00e7d5f2a22e13d0fbf7d88aa0ee13853226d4b09
JVASP-296,train,SnSe,8,0.0,0,True,75b82c53a2f9a5d3e81c7a3bf34858885f12ec7306e3a0972bba791e185eb79d
JVASP-29602,train,ZnBr2,9,0.0,0,True,76d730628955b4f82b6c8a8cfc31a552d4300b9991ba66120e640ca61813dc46
JVASP-29604,train,CdI2,12,0.01597698964178562,1,False,f7ed7fe227f1961c729527c377a87528b4533fdacfd775585b1706115a7162c5
JVASP-29607,train,CdI2,24,0.02408374659717083,1,False,a23fab302a498045a36cbf15fede7b3a00cf089f1fec32464e7466b1f6f41b26
JVASP-2961,train,RbAu3Se2,6,0.0,0,True,dd270e4c6b8d2f67f85c9cc5889c3b7ab6ba26550abbb01671ea2e699b2061dc
JVASP-29621,train,AgAuCl4,24,0.0,0,True,817349bebef37e1799e109f6a64ec08a602a5d1a988acb3616d19c0f17ab49d5
JVASP-29622,train,SnPSe3,20,0.30796942114830017,2,False,3246feb48bd1a9a89f23df9b596d99a0946c55645b7a3653ede650cfddb2ae70
JVASP-29625,train,CdI2,9,0.021459326148033142,1,False,61df353f4cd6329355a80e24aace5b83fe18e95f28be2dc15455e91362a2dc9c
JVASP-29627,train,CdI2,15,0.02599221281707287,1,False,753130ef8057f890d55cc51e907edb1b8cd1865e24c761460773032ded5d874b
JVASP-29629,train,Pr4C2Cl5,22,0.0,0,True,7c3d80ef79c3459671ee45b63d7689e469146c8bf3aa0ea61331ac50900b9407
JVASP-29631,train,CdI2,15,0.013058564625680447,1,False,4265a8af3afa5f36440a5fc8da12616247a695d9842f46421175aabf047b37dd
JVASP-29633,train,CdI2,15,0.012879055924713612,1,False,c5ddddea756579a383a7dc33863abe5d450eca667c2839b3fb45f319ca4f0ad7
JVASP-29635,train,C3N4,21,1.8777053356170654,4,False,a0ebfce7baacf68d9aaa32955d7820cdbe92c44c0a2a0ead171cac526b29898f
JVASP-29637,train,CdI2,18,0.02140628919005394,1,False,4f5175c9479cfeb0074351c44d17581c4187038578e37efe70a3c0a2a86360e6
JVASP-29638,train,CdI2,18,0.0215196143835783,1,False,ccaff9293647f34ee062f5d1962461b00bb95b2da497d04960f361d2e54551a6
JVASP-29639,train,CdI2,18,0.010788355953991413,1,False,53f2e083573f605da5b58e8f28ade5de2072e8967c868aacfbb105735286011f
JVASP-29642,train,MgCl2,6,0.0,0,True,def3f4b512bb35208119f8c8c19adc62cf7668455c22b6e2eda7ba5de600613a
JVASP-29643,train,HgCN2,16,0.0,0,True,e68ef0475173830a16212dba89d968f45eb34694edf5a61537034a9568a9374e
JVASP-29645,train,CdI2,18,0.010762499645352364,1,False,557e4a0eb68855c83b3dce64b1dfa0a9218ec94934191120f0c66f6443585bd3
JVASP-29646,train,MgCl2,3,0.4030608534812927,2,False,968e0d30c2e564c669ba9e24109854427de4d7a4e8163ac344cb971b1cec2898
JVASP-29647,train,Bi2Pb2Se5,9,0.0,0,True,49a044ceedecf961d37f853191c265c94229c8135c43910ad9eb3569cefb2a2d
JVASP-29648,train,CdI2,18,0.01067369244992733,1,False,9a2d24981bc0f28f2b7828d8e4ab5cd1412607586acf0044e03aa45c8bf49f62
JVASP-29649,train,ZnI2,9,0.0,0,True,94e0c2bcf2a39f3b1be8ff9eec802a1444c0459585618cc3174ab7d1b272dea8
JVASP-29655,train,TiBr3,24,0.0,0,True,3576dd7066d22b4b252037928756c080c8a7867ffe42c77925204652814cf5fb
JVASP-29657,train,FeCl2,3,0.0,0,True,9d8df57a5154e4aee17adc95754a4c7f54680d8fac5c137013ede4631ce6bfc6
JVASP-29665,train,AgN3,16,0.0,0,True,abea011c8815b8e8bd3d69c0937720b33e39cee213fd8e8b95b81d4eb38c01b4
JVASP-29666,train,TiCl3,32,0.0,0,True,058a64e355950caa77d553d6ca56611b038b5e4a8ae64f691618ff9de6fb2f32
JVASP-2967,train,SmOF,18,0.0,0,True,dd2c49bb81f5b70f4d2d99b36a5fcf96cb43d8d027cd69f04badea508e3547a8
JVASP-29672,train,CdI2,24,0.02424922026693821,1,False,2314df6f6d69e2fb1b63d063f3e3ada3d21d894c8bca542132b897e2f4bf3c64
JVASP-29701,train,Lu2CCl2,15,0.0,0,True,c46c55fac8ee7a88513803b69751d2d5f25e8ac7af0c6095bec00a6f9acce2fe
JVASP-29712,train,Re3Se4Cl,16,0.0,0,True,e22ddedfac87d9c421de6cbb144c6372c80437b6e74896581812bdc4a5eff2be
JVASP-29713,train,ZrIN,18,0.0,0,True,77132609d0ab5078caad92c0cb86d725fa47c719e80f3f6a86078a7bbc19b332
JVASP-29721,train,In2Te5,14,0.11833041906356812,2,False,9323096c7945ae346c36e8e75fd2469b82ac7bad250af11a2df368a76ae72e11
JVASP-29722,train,FeCl3,24,5.105224609375,4,False,b0f0dcb93a4e75f0af31ac879260a7900159dd6e5396ae45c83412b3250cbacd
JVASP-29728,train,YbBrO,6,0.0,0,True,16f9bf9d667a70aa1791db2855e48b95ae0343c2d97049b3c772bee51149cf17
JVASP-29731,train,Zn(BH4)2,22,0.05936247482895851,2,False,b3c71fb27b51c4aca37e5688f531a59604521dc4a516e4ca096a363d04a105b9
JVASP-29744,train,Pb2O3,10,0.0,0,True,ff0fdc424af89160ed3c3e099394ddc25206d9fb3405bdcb3e63585c9f973a58
JVASP-29759,train,PbCN2,16,0.0,0,True,b159c4cbe9b22b97096b46962327186729ea1d156aaf94ab4bff659eae70ce69
JVASP-29777,train,V2O5,14,0.588775098323822,3,False,439c3b988fab5b60910476e60c14d640f9de7b16cbc2a58d10818967e39b4dc3
JVASP-29781,train,AlHO2,16,0.11745430529117584,2,False,10297fba68cb073ef0ad5e9b207be368b7c0b4f0d848b78035e393f7416df45d
JVASP-29782,train,AlHO2,16,0.11747094988822937,2,False,62029ffbf5c78a9cc60fb38fc4a225e42bf5161aa8b5440d42a28ef02a14b098
JVASP-29784,train,Ni(HO)2,10,0.0,0,True,a8fe4ec7bfd0163ac50f236a38355190fc0efe2bfa7051a43ef156248be31b73
JVASP-29785,train,AlHO2,8,0.4528924822807312,2,False,89edcbc1ffaa7cc71e4a6d03c8d5f65242bb2d8b5464042afab584fa6b2b9976
JVASP-29786,train,Ni(HO)2,10,0.0,0,True,2d333525e32e41830c9051b9b677fe59ea575620a55dc77c38748d94c213d0c1
JVASP-2979,train,SrTiN2,8,0.0,0,True,ea55a953c1b8985ec48bc8637df8c785e6ce616c49711e4743b011f6df13bb1e
JVASP-29793,train,Al(HO)3,14,0.0,0,True,830e710a289a94a33b7e1f4f37c93a3020839907993d1f5bf6b397a04f0aab4f
JVASP-29794,train,Al(HO)3,14,0.08478092402219772,2,False,fc8280aa1888655ee57e07648e7f2ed76565db852c2881dd627012d0d6760f0b
JVASP-29795,train,Al(HO)3,14,0.0,0,True,e9289130f09369ba9f3e335b1296e467f5f194b75a8d5a29a9572ea7d3f9ccc2
JVASP-29796,train,U(HO2)2,14,0.011278103105723858,1,False,a83e1a3aae8b24f92495c1fa16dfa8848838969998c3bde735d025ca0167d89c
JVASP-29798,train,AlHO2,16,0.0,0,True,8626bbfef8b725f4bcddfcc7308ed7a657014da5ac5db295d4d7b048deb66e78
JVASP-29799,train,Zn(HO)2,5,0.0,0,True,c545edc96cf15d13903d584303103165c5c6b910fe9af2b48e5067bcc61bafcb
JVASP-29800,train,Zn(HO)2,10,0.0,0,True,1d373b8d83a2627e97609b85f10e01b24536724f109f6d7f774e9b14de7e815c
JVASP-29801,train,Te(HO2)2,14,0.0,0,True,b448d872fdfccf1e5564a1e4b06ed4baadf1425cfffb0b4e866fb9a1475b0ca6
JVASP-29802,train,Te(HO2)2,14,0.03745386376976967,1,False,b4b63c1a9fc32abb68c0b8bc02658871371f03543168d37c0a36173766bb535e
JVASP-29803,train,Cd(HO)2,5,0.0,0,True,319fb69177cc96012381f3e645dea0f0a12f0d07eab87cc78640ddd6e0007679
JVASP-29804,train,Cd(HO)2,5,0.2426094114780426,2,False,b70b0c4602022f69f955687edcbd5083ea1a1bc9673fee8e87a1dafab97d5f2d
JVASP-29805,train,Cd(HO)2,10,0.00023194827372208238,1,False,1e460bf88bc2c08ae79959380d94a47ebc8b50e5f35ad319e6bd27f1f2d50123
JVASP-29815,train,Co(HO)2,10,0.0,0,True,e0b46b8dc6a80cb61207e28a8881e8111ac05a26466783f62be57f27842a09f6
JVASP-29824,train,FeHO2,16,1.0825960636138916,4,False,e7831ac52282534237474d814a2f57203b7938b94ea8772901ed5f13dca98a39
JVASP-29829,train,Mg(HO)2,5,0.0,0,True,1b0a6760e91b9348215a74eddd35a51f0ee273e8280f0341f941282265d5e76d
JVASP-29830,train,U(HO2)2,14,0.0,0,True,0daf11c0816c49b0524bfa36f2bdf61354509339d1185d0052421ad6adcc2777
JVASP-29840,train,Al(HO)3,28,0.0239582359790802,1,False,7011edebb39c0e8ec8b142e3c89a2355fb45e2b44dcee5fe6fb77ecd20aeb270
JVASP-29841,train,Al(HO)3,14,0.084801584482193,2,False,e735740dcb8952d0bf28f714197211cddffc702d254660ee1172e905853f38c9
JVASP-29843,train,Al(HO)3,28,0.023958217352628708,1,False,70b406d282fd269c1ff6de50b28b9253a4d47b8ee15d9c2e9a5f3e48e8d3e9e7
JVASP-29858,train,Fe(HO)2,5,0.0,0,True,7cbcbb36949efc5f36b699127dc601eea586150c15e32a2366eab5b278fc556a
JVASP-29859,train,Fe(HO)2,10,0.0,0,True,34889e2e697eafaec26a281b770a77854ecd11a6106e9353777289eee9589720
JVASP-29861,train,Co(HO)2,5,0.32479530572891235,2,False,04e83547d298e968c085fe66260f4fb572ed87a742a33f998e3f2c47793180f6
JVASP-29862,train,Mo2H2O7,22,0.10385473817586899,2,False,e132e9637a3ad97a31869873efd6339394cf53648b85e0ead8c9bf4d17aecead
JVASP-29863,train,Ni(HO)2,5,0.0,0,True,4e1ec36e2cfc943f8a2c0f1b30a193dfa7a2c42edac0a5faab4e4aaa7ab6dd10
JVASP-29864,train,U(HO2)2,28,0.0,0,True,36fa06b78468d43b9969646d3f65378f4a503b58b5fb4304185b1f5531b8d181
JVASP-29867,train,Ni(HO)2,5,0.0,0,True,ffdb3e442734401ffc04d42f4a2b5462a0d36ad6785d65a99213bbff9f92e785
JVASP-29869,train,AlHO2,16,0.11758015304803848,2,False,525f8a51a1659ba84cab78ceb3eacce754e339f635b93fca12a0b5ab90d1f088
JVASP-29880,train,BN,4,0.0,0,True,b20f06f76d2603256758a3fc5e80a6bf328fe4225f78ece6ce6802e0edc6f4c9
JVASP-29884,train,CdInGaS4,14,0.0,0,True,2d2e1279bf3f001d4593692db7779cedc609e324f904cf862c613a475ffb473f
JVASP-29886,train,CdCl2,3,0.6574194431304932,3,False,83e8e6e97eb7bf9c80b9957af488e2a0e7d26afe8be28559159ddbca77a29370
JVASP-29888,train,ZrNCl,12,0.0,0,True,0738ca8d21a9bd200d901d1e047e7c689399e7434b49dee271ee6992358ae849
JVASP-299,train,SnSe,8,0.0,0,True,af1bdef11f082b8aa50e264bba681c94a6dc3edf7c3257d718b38a0847c6cbbe
JVASP-29906,train,TbH2Br,24,0.0,0,True,1e41a39e648cd2e12d7a180892ee1607232e65ccfe290f18d62c834baaf42c14
JVASP-29908,train,ZrP2(HO3)2,11,0.0,0,True,f3f812a68520aa12c6face6434896a48e25740d5eadafdde9bb6e7bade5486a1
JVASP-2991,train,Ca(MgAs)2,5,0.0,0,True,3e42d5acbdf2bf0e77e0c165a4c7b9e66984f57c1c1bed684bd4c36959962793
JVASP-29915,train,CdHClO,8,0.14509838819503784,2,False,49f5ebe8558ab7c644cafacba162587981813345f2783a75ba1987b2a85a6c03
JVASP-29945,train,ZrNCl,6,0.0,0,True,817b2cb7a3d439ae7d49abcca8f498c418824415bfe51e87abfe0482829f1ed5
JVASP-29946,train,PbI2,27,0.0,0,True,d80762f330f4749353164f8ddb3fb30b23da511092e02fe9713b34ab0772306d
JVASP-29967,train,Bi2PbSe4,21,0.0,0,True,4d815ee5161fb0f6d2303a25138c4d4f937c9b62c22071c8361810f74a3eb742
JVASP-2997,train,Sr(MgSb)2,5,0.0,0,True,bcbbfb9b469329a117594e0c9fa1e83ca0de48e47547aba72d6c9b83321b2162
JVASP-29974,train,Ag3SI,10,0.31518691778182983,2,False,dd91681c5c1dbdb4abec951e84642181f16aad9e37d8e0c75af002fcb6e60b1c
JVASP-29975,train,Bi2Te4Pb,21,0.0,0,True,a601ee4805dc48f1e8bec82c67cc22fe332eb29230b122e720c7f25bf05cc9be
JVASP-29980,train,Bi7(S3Cl)3,19,0.7246305346488953,3,False,b15e2cd0111291cf10aee5da23591af53f70fe44c4afdf77d3c8dfca9d8bbf4b
JVASP-29993,train,CdI2,12,0.016306480392813683,1,False,7f5830f60a2a0b21c8cee984f43c99ae7567ea28f05f8ceeb2021f3befe036c8
JVASP-30,train,GaN,4,1.70112943649292,4,False,5dfdb292fc6b824689c7619af1332a9da4513a25d7d0001648e94c4a1d23ca7e
JVASP-3000,train,Ba(MgSb)2,5,0.0,0,True,ac6b22ae31d503fcf275cf48c6d49f4027f4cf4b297579569dc4f80564984024
JVASP-30044,train,YbBr3,24,0.0,0,True,95bccfd02c831bcf3a152e42158b627227208442526b10382f3c4434e41504a3
JVASP-30046,train,BiF3,8,0.0,0,True,fb8c9e22671a2af1c0b7330648361fbcd0385bd2cd9ab2ab931261af41810682
JVASP-30047,train,BN,8,2.2214906215667725,4,False,5e50f0457e1609da6e25f1971623ebf7842f01539ff6ceeab45787d739e8768e
JVASP-30064,train,Ag2H2IOF,14,0.1141282320022583,2,False,695a4fbc06335a5c2e6f5bf61687df1a60c7a671cd483e6c12aaf6ed40e5e99c
JVASP-30067,train,CdCl2,3,0.0,0,True,a9ad86196f0b0118626fc62043c670f0d0cf10a6424399b18957b4484068823f
JVASP-30068,train,Al2Si2H4O9,17,0.37331560254096985,2,False,b6970ec06e219137e8d8e071eb42273953d7a0aad0d0f344c235ee1e282e5c19
JVASP-30103,train,MoO3,16,1.1239047050476074,4,False,f8bae3fc02f913b8c968f65be4fecab9b06c37534cc698debcce3b1407644255
JVASP-30119,train,MoO3,8,0.0,0,True,0536a990a6dc63575559acc0970ed1e1c7c0c6babf8e69f21bd2fefbf5bdbd49
JVASP-3012,train,NaBeAs,6,0.0,0,True,62f378fc92a183a1e8c35a0a8d3c3a5a85a18a6176e4b9f4ae54cf1b576891cd
JVASP-30120,train,MoO3,16,1.1272317171096802,4,False,800907851ec5a9c336b8fea75153771a5c303290ca32b330a851bf4d15de87f4
JVASP-30162,train,HoBrO,6,0.0,0,True,4312274d3e493619934921034b03b2a30b4a6486b8b0212a79bae5de4ab8b072
JVASP-30163,train,BiOF,18,0.0,0,True,ced508f374c47d4ea18aca24fdbe02b68297af1385ab98a8ae1d37f857871e9f
JVASP-30166,train,HoIO,6,0.0,0,True,794e8bb47a9ed60984ff8c3663a24365a4645e28023244d4c56690e4fe97a7ec
JVASP-30172,train,Fe(PS3)2,18,1.9546629190444946,4,False,f4301ee8d181ca67c1410a9828cbadd40880e55ab8c101f6ddba88943fe24e45
JVASP-30173,train,SbOF,12,0.0,0,True,66d8314d7509303e1c2b6c775296c4c420e8a14b2b0e475ec2d384d0e8bde688
JVASP-30175,train,YIO,6,0.0,0,True,e7cc3fe188a4dab0cb148a38ef8080ec4ba77165f7905727374e06de2eea0f51
JVASP-3018,train,Yb(ZnP)2,5,0.0,0,True,3f6f325cc117f0dbec90706dfa1311a73868eb5167529d828367f4b30a74cfed
JVASP-30183,train,TmClO,6,0.0,0,True,1035ab50fe7c7826485cb9a7da45f615e1f1d22b3e4c03185851766073c064bc
JVASP-30185,train,SmIO,6,0.0,0,True,349f21f46df870b7804c4679acbad316c1223fddd4cf351258ce2a3cd2e7076e
JVASP-30186,train,TiSnO3,30,0.0,0,True,9d69377cd5b783b0057c36caf341fa5c333a0c4d79a7a78d246654a153ba0395
JVASP-30189,train,TmBrO,6,0.0,0,True,e3428dad99cd18406aecb4db7c9c2307b5dcabf46b9d26d5af9505042164f88d
JVASP-30191,train,MgCl2O,16,0.0,0,True,7fc71778d8ad929fd53b95cfcf4f2b36302b264d314e8ddfcb9bef08174f6a07
JVASP-30193,train,SmIO,18,0.0,0,True,6f7a6726a8fcaf1707ea614334d101fdafdaf6b03abbcf44a572b48b95f38f5e
JVASP-30194,train,TmBrO,6,0.0,0,True,4a635d04ba4273f26e0f05e157214fdc8b2b00b926fc8a229056a22a0f89ff84
JVASP-30196,train,Ce2Dy2O7,11,0.40935656428337097,2,False,7de1c35978c462f7fa01d3cce513914b85229a21ee783fab26e4644e89d1b814
JVASP-30197,train,BiSbO3,10,0.0,0,True,0ced5f5e17f6a80ab45cb6c861886b68c13418eb7dd29a1d930c986512510fcc
JVASP-302,train,SnSe,8,0.0,0,True,f9e86d30298856e45c02a50562585b16d655c5e3b2b9c92a0266376f506d7773
JVASP-30201,train,Mg2SnO4,14,0.0,0,True,593553ee7f01e6d77b697ffa5411cea8fc96687b254b0ad7b4f7ba733d60eae3
JVASP-30203,train,AgBrO4,24,0.0,0,True,70a65a35a2062c02282dc87c6546f098a836a0a52f7fb6dc88cec45202469ba1
JVASP-30207,train,SbOF,12,0.0,0,True,307569777c95dd9e17ef58bee6c105fafb0f6bb6d85c507b4decb0ceddfb71f8
JVASP-3021,train,K2ZnF4,14,0.0,0,True,1d226f3b0d3e3ac3ea2a408dc02fc579eca74974e82b789ac43a2e33796380e3
JVASP-30242,train,VPO5,14,0.0,0,True,d4526e0e4190498ff149c3e47c3b173ada0ad4b25585620a0ee0531080e27e87
